sample_key,material_system,n_or_p,composition,DOI,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,target_tau_eff_step18,pred_tau_eff_step19,tau_eff_ratio_pred_true_step19,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,zt_obs_max_step14,zt_pred_max_step14,manual_review_status_step17,paper_checked_step17,residual_category_step19,residual_note_step19,additive_final_step17,structure_final_step17,manual_review_status_step17__rec,tau_eff_ml_problem_reason_step19,needs_manual_review_for_ml_step19
10.1016_j.jssc.2011.09.031__sample_30452,unknown,p,Bi1.5Sb0.5Te3,10.1016/j.jssc.2011.09.031,2.008452903662941,-0.4173742750322476,-2.425827178695189,2.425827178695189,7.45177980353598,0.6587743110207169,0.08840496208813346,low,0.5190749415712903,0.845141970274275,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1126_sciadv.aaw6183__sample_41676,unknown,n,YbRh2Zn20,10.1126/sciadv.aaw6183,3.0609952912115928,0.6376694509258277,-2.423325840285765,2.423325840285765,21.348794859328567,1.8920661838778583,0.08862636960751447,medium,0.0644205731998876,0.0657973151285857,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.physleta.2005.08.039__sample_7557,unknown,n,TiS2,10.1016/j.physleta.2005.08.039,-2.732547709597301,-0.311597060733946,2.4209506488633554,2.4209506488633554,0.0650533413417445,0.7322765317583235,11.256555261496219,medium,0.1824846208615184,0.3292559137135538,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-010-1474-z__sample_8208,unknown,n,TiS2,10.1007/s11664-010-1474-z,-2.727341008445378,-0.311597060733946,2.415743947711432,2.415743947711432,0.0653929379709276,0.7322765317583235,11.198098058904757,medium,0.1808928524572864,0.3310866900406993,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1557_jmr.2006.0055__sample_7304,unknown,n,TiS2,10.1557/jmr.2006.0055,-2.717074470775856,-0.311597060733946,2.40547741004191,2.40547741004191,0.0660677551225459,0.7322765317583235,11.083720498752516,medium,0.1847543140500884,0.3410288584118256,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_cm3011343__sample_10594,unknown,n,TiCoSb,10.1021/cm3011343,-3.0973150395352307,-0.6933108750175455,2.4040041645176853,2.4040041645176853,0.0451703202465156,0.4999181594698032,11.067403479574986,low,0.5894324262893367,0.800308565797949,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_acsami.7b19489__sample_45779,unknown,n,ZnO,10.1021/acsami.7b19489,-2.981030553549334,-0.5795357814390037,2.4014947721103304,2.4014947721103304,0.0507405160924416,0.5601583421175028,11.03966583818301,medium,0.246240069968537,0.4801110412323774,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1109_ict.2005.1519977__sample_15072,unknown,n,Ca0.25B1.5Sr0.75B4.5,10.1109/ict.2005.1519977,1.0041040151883112,-1.393987641670496,-2.3980916568588073,2.3980916568588073,2.72946062164736,0.24808405924703422,0.09089123956560459,medium,0.0969302769458727,0.0812081773625149,0.2619503,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.physc.2007.06.013__sample_14878,unknown,n,Bi1.7Pb0.4Sr2Ca1.1Cu2.1O8,10.1016/j.physc.2007.06.013,1.0634290776833546,-1.3308289700581444,-2.394258047741499,2.394258047741499,2.8962855688297893,0.26425810841728525,0.09124034979881342,medium,0.7346264831379893,0.6181228214505079,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.actamat.2013.03.031__sample_4860,unknown,n,Ba0.06Sr0.01DD0.14Yb0.01Fe2.2Ni1.8Sb12,10.1016/j.actamat.2013.03.031,0.8275467900219678,-1.5645090067031686,-2.3920557967251366,2.3920557967251366,2.287699643078489,0.20919069919320962,0.09144150536812076,medium,0.2037088149321137,0.3769103930123563,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,1d,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1088_0953-8984_20_25_255233__sample_20512,unknown,n,Fe2VGa0.9Ge0.1,10.1088/0953-8984/20/25/255233,2.307451095854572,-0.07866540207563702,-2.3861164979302094,2.3861164979302094,10.048778610786846,0.9243491580174054,0.09198621980040084,medium,0.1083633484937513,0.1306195957177552,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2013.07.136__sample_10118,unknown,p,Mn0.85Cr0.1Ru0.05Si1.74,10.1016/j.jallcom.2013.07.136,0.3977691059506445,2.7815978730935176,2.383828767142873,2.383828767142873,1.488500304363972,16.144797686388152,10.84635161918004,medium,0.2761516397907302,0.2090558996427787,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jpcs.2014.04.008__sample_8822,unknown,n,Mg2Si0.99Bi0.01,10.1016/j.jpcs.2014.04.008,-1.964795447852209,0.41765040218290056,2.3824458500351096,2.3824458500351096,0.1401845587358201,1.5183897558595107,10.831362380795014,medium,0.1771264377803292,0.3578336833979916,0.4779851,0.0841031829338099,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-012-2410-1__sample_13515,unknown,n,ZrSe2,10.1007/s11664-012-2410-1,1.8956553839016328,-0.4846912202139637,-2.3803466041155965,2.3803466041155965,6.6569098068023775,0.6158873409677976,0.09251850465788973,low,0.4531355656022027,0.8933834563350028,0.06926978,1.0283996464893952,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jallcom.2013.09.124__sample_3731,unknown,n,Ba0.2Yb0.15Fe0.37Co3.63Sb12,10.1016/j.jallcom.2013.09.124,0.7841164992759815,-1.5927415478981346,-2.376858047174116,2.376858047174116,2.190470803029208,0.20336730556323215,0.09284182436122634,medium,0.0776346839091727,0.1531944706195948,0.8202074,0.9462311674435012,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_acsami.9b00648__sample_83844,unknown,n,Zr0.95(Ti0.25Hf0.25Nb0.25V0.25)0.05Ni1.04Sn0.99Sb0.01,10.1021/acsami.9b00648,1.6267426068155078,-0.7409770111357586,-2.3677196179512663,2.3677196179512663,5.0872764400501564,0.4766479975531283,0.09369414128956376,medium,0.151372303133831,0.3008661752247729,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.actamat.2021.117335__sample_46036,unknown,n,(Ag0.99Cu0.01)2Se,10.1016/j.actamat.2021.117335,0.4220664403552628,2.7860749667059013,2.3640085263506383,2.3640085263506383,1.5251098501574512,16.21724150485406,10.633490763422584,low,0.1989302886135466,,0.8450882,0.9859596136366696,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1109_ict.2005.1519977__sample_15073,unknown,n,SrB6,10.1109/ict.2005.1519977,0.9030440095731328,-1.4607955486086996,-2.3638395581818323,2.3638395581818323,2.4671015734789066,0.2320515929559125,0.09405838634713858,medium,0.109274105603476,0.0958617008764288,0.2522925,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1126_sciadv.aaw6183__sample_41677,unknown,n,YbIr2Zn20,10.1126/sciadv.aaw6183,3.000563691712017,0.6376694509258277,-2.3628942407861895,2.3628942407861895,20.09686216555543,1.8920661838778583,0.09414734341566632,medium,0.1120638545708411,0.0972644798801288,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_cm3011343__sample_10596,unknown,n,TiCoSb,10.1021/cm3011343,-3.0513115620790696,-0.6933108750175455,2.358000687061524,2.358000687061524,0.0472968509372962,0.4999181594698032,10.569797979416636,medium,0.6011502122134451,0.7439295073033038,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.2320_matertrans.m2012176__sample_16058,unknown,p,ZnIn18GeSb20,10.2320/matertrans.m2012176,-1.1524888356878968,1.2018866433574231,2.35437547904532,2.35437547904532,0.3158496923463091,3.3263867118429458,10.531549634044836,low,0.5477850938759591,0.8414275354180979,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.jpcs.2014.04.008__sample_8823,unknown,n,Mg2Si0.985Bi0.015,10.1016/j.jpcs.2014.04.008,-1.936560281082972,0.41765040218290056,2.3542106832658725,2.3542106832658725,0.1441991020763628,1.5183897558595107,10.529814222112316,medium,0.1598269687745299,0.3406857797644099,0.3787313,0.0269151320871606,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1007_s11664-012-1987-8__sample_10111,unknown,p,MnSi1.73,10.1007/s11664-012-1987-8,-2.527149859168592,-0.1755904499929029,2.351559409175689,2.351559409175689,0.0798863835669786,0.8389615096789076,10.501933774176958,medium,0.689447587462475,0.5304568829959196,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_ja208658w__sample_413,unknown,n,Pb1.02Sr0.01SCl0.02,10.1021/ja208658w,1.3769198538295364,-0.9650633841754925,-2.341983238005029,2.341983238005029,3.962677185667435,0.3809590521986393,0.09613678691176915,medium,0.287627052082459,0.4559529462543741,,,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1021_jacs.0c05650__sample_38449,unknown,p,NaSn20BiTe22,10.1021/jacs.0c05650,1.4229236997718933,-0.9162063205090902,-2.3391300202809835,2.3391300202809835,4.149233837678702,0.4000337659711217,0.09641147778620293,medium,0.2764971369669954,0.3299877293265811,0.7490245,1.0039025177763696,unknown,no,large_under_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff underprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_s0925-8388_00_01285-8__sample_482,unknown,p,Fe0.94Zr0.06Si2,10.1016/s0925-8388(00)01285-8,0.6741210013609471,3.012247237072644,2.338126235711697,2.338126235711697,1.962307352178504,20.333041787294825,10.361802785237286,medium,0.491241826506701,0.6191889837946142,,,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
10.1016_j.actamat.2021.117335__sample_46039,unknown,n,(Ag0.96Cu0.04)2Se,10.1016/j.actamat.2021.117335,0.451516651683869,2.7860749667059013,2.3345583150220324,2.3345583150220324,1.5706925734605497,16.21724150485406,10.324898569504429,low,0.190720881380101,,0.7594458,0.9273917671491908,unknown,no,large_over_prediction,selected model primary split test residual,unknown,unknown,unknown,large tau_eff overprediction; low target quality; manual annotation missing; possible material-system outlier; possibly missing additive/structure feature,True
