sample_key,candidate_score_step24,candidate_tier_step24,is_high_zt_observed_step24,is_low_kappa_high_sigma_step24,is_nanocarbon_candidate_step24
10.1007_s11664-016-4454-0__sample_7990,-45,low,False,False,False
10.1007_s11664-016-4454-0__sample_7991,-45,low,False,False,False
10.1007_s11664-016-4454-0__sample_7992,-30,low,False,False,False
10.1007_s11664-016-4486-5__sample_9947,10,review,False,False,False
10.1007_s11664-016-4486-5__sample_9948,10,review,False,False,False
10.1007_s11664-016-4486-5__sample_9949,55,B,False,False,False
10.1007_s11664-016-4486-5__sample_9950,10,review,False,False,False
10.1007_s11664-016-4486-5__sample_9951,10,review,False,False,False
10.1007_s11664-016-4487-4__sample_30004,5,review,False,False,False
10.1007_s11664-016-4487-4__sample_30005,55,B,False,True,False
10.1007_s11664-016-4487-4__sample_30006,5,review,False,False,False
10.1007_s11664-016-4487-4__sample_30007,55,B,False,True,False
10.1007_s11664-016-4487-4__sample_30008,5,review,False,False,False
10.1007_s11664-016-4487-4__sample_30009,5,review,False,False,False
10.1007_s11664-016-4665-4__sample_27664,-25,low,False,False,False
10.1007_s11664-016-4665-4__sample_27667,-25,low,False,False,False
10.1007_s11664-016-4665-4__sample_27673,-25,low,False,False,False
10.1007_s11664-016-4665-4__sample_27681,-25,low,False,False,False
10.1007_s11664-016-4665-4__sample_27682,-25,low,False,False,False
10.1007_s11664-016-4666-3__sample_20770,10,review,False,False,False
10.1007_s11664-016-4666-3__sample_20771,10,review,False,False,False
10.1007_s11664-016-4666-3__sample_20772,10,review,False,False,False
10.1007_s11664-016-4666-3__sample_20773,10,review,False,False,False
10.1007_s11664-016-4666-3__sample_20774,10,review,False,False,False
10.1007_s11664-016-4688-x__sample_16571,5,review,False,False,False
10.1007_s11664-016-4688-x__sample_16572,5,review,False,False,False
10.1007_s11664-016-4770-4__sample_15819,-30,low,False,False,False
10.1007_s11664-016-4770-4__sample_15820,-30,low,False,False,False
10.1007_s11664-016-4770-4__sample_15821,-30,low,False,False,False
10.1007_s11664-016-4770-4__sample_15822,-30,low,False,False,False
10.1007_s11664-016-4770-4__sample_15823,-30,low,False,False,False
10.1007_s11664-016-4770-4__sample_15825,-30,low,False,False,False
10.1007_s11664-016-4778-9__sample_16408,-50,low,False,False,False
10.1007_s11664-016-4778-9__sample_16409,-60,low,False,False,False
10.1007_s11664-016-4778-9__sample_16410,-60,low,False,False,False
10.1007_s11664-016-4778-9__sample_16411,-60,low,False,False,False
10.1007_s11664-016-4804-y__sample_43044,-30,low,False,False,False
10.1007_s11664-016-4810-0__sample_12765,-30,low,False,False,False
10.1007_s11664-016-4810-0__sample_12766,-30,low,False,False,False
10.1007_s11664-016-4810-0__sample_12767,-30,low,False,False,False
10.1007_s11664-016-4810-0__sample_12768,-30,low,False,False,False
10.1007_s11664-016-4824-7__sample_6473,-45,low,False,False,False
10.1007_s11664-016-4824-7__sample_6474,-45,low,False,False,False
10.1007_s11664-016-4824-7__sample_6475,-30,low,False,False,False
10.1007_s11664-016-4824-7__sample_6476,-45,low,False,False,False
10.1007_s11664-016-4826-5__sample_8189,-30,low,False,False,False
10.1007_s11664-016-4826-5__sample_8190,-40,low,False,False,False
10.1007_s11664-016-4826-5__sample_8191,-40,low,False,False,False
10.1007_s11664-016-4826-5__sample_8192,-40,low,False,False,False
10.1007_s11664-016-4826-5__sample_8193,-40,low,False,False,False
10.1007_s11664-016-4828-3__sample_7993,20,review,False,True,False
10.1007_s11664-016-4828-3__sample_7994,20,review,False,True,False
10.1007_s11664-016-4828-3__sample_7995,20,review,False,True,False
10.1007_s11664-016-4828-3__sample_7996,45,C,False,True,False
10.1007_s11664-016-4847-0__sample_5688,-30,low,False,False,False
10.1007_s11664-016-4847-0__sample_5689,-30,low,False,False,False
10.1007_s11664-016-4847-0__sample_5690,-30,low,False,False,False
10.1007_s11664-016-4847-0__sample_5691,-30,low,False,False,False
10.1007_s11664-016-4847-0__sample_5693,-30,low,False,False,False
10.1007_s11664-016-4857-y__sample_2556,-30,low,False,False,False
10.1007_s11664-016-4857-y__sample_2557,-30,low,False,False,False
10.1007_s11664-016-4857-y__sample_2558,-30,low,False,False,False
10.1007_s11664-016-4857-y__sample_2559,-30,low,False,False,False
10.1007_s11664-016-4857-y__sample_2560,-30,low,False,False,False
10.1007_s11664-016-4858-x__sample_9926,-30,low,False,False,False
10.1007_s11664-016-4858-x__sample_9930,-30,low,False,False,False
10.1007_s11664-016-4858-x__sample_9932,-30,low,False,False,False
10.1007_s11664-016-4858-x__sample_9933,-30,low,False,False,False
10.1007_s11664-016-4858-x__sample_9934,-30,low,False,False,False
10.1007_s11664-016-4865-y__sample_2341,85,A,False,True,False
10.1007_s11664-016-4865-y__sample_2342,85,A,False,True,False
10.1007_s11664-016-4865-y__sample_2343,85,A,False,True,False
10.1007_s11664-016-4865-y__sample_2344,60,B,False,True,False
10.1007_s11664-016-4865-y__sample_2345,85,A,False,True,False
10.1007_s11664-016-4880-z__sample_14999,-40,low,False,False,False
10.1007_s11664-016-4880-z__sample_15000,-40,low,False,False,False
10.1007_s11664-016-4892-8__sample_9961,5,review,False,False,False
10.1007_s11664-016-4892-8__sample_9962,75,B,False,True,False
10.1007_s11664-016-4892-8__sample_9963,75,B,False,True,False
10.1007_s11664-016-4892-8__sample_9964,75,B,False,True,False
10.1007_s11664-016-4913-7__sample_41671,20,review,False,True,False
10.1007_s11664-016-4913-7__sample_41672,20,review,False,True,False
10.1007_s11664-016-4913-7__sample_41673,20,review,False,True,False
10.1007_s11664-016-4913-7__sample_41674,20,review,False,True,False
10.1007_s11664-016-4919-1__sample_43785,-50,low,False,False,False
10.1007_s11664-016-4919-1__sample_43786,-50,low,False,False,False
10.1007_s11664-016-4919-1__sample_43787,-30,low,False,False,False
10.1007_s11664-016-4919-1__sample_43788,-50,low,False,False,False
10.1007_s11664-016-4919-1__sample_43789,-50,low,False,False,False
10.1007_s11664-016-4937-z__sample_42396,10,review,False,False,False
10.1007_s11664-016-4937-z__sample_42397,10,review,False,False,False
10.1007_s11664-016-4937-z__sample_42398,10,review,False,False,False
10.1007_s11664-016-4937-z__sample_42399,30,C,False,False,False
10.1007_s11664-016-4991-6__sample_39763,-30,low,False,False,False
10.1007_s11664-016-4991-6__sample_39764,-30,low,False,False,False
10.1007_s11664-016-4991-6__sample_39765,-30,low,False,False,False
10.1007_s11664-016-5013-4__sample_2323,-10,low,False,False,False
10.1007_s11664-016-5013-4__sample_2324,-10,low,False,False,False
10.1007_s11664-016-5013-4__sample_2325,-10,low,False,False,False
10.1007_s11664-016-5013-4__sample_2326,-10,low,False,False,False
10.1007_s11664-016-5103-3__sample_42951,-30,low,False,False,False
10.1007_s11664-016-5103-3__sample_42952,-30,low,False,False,False
10.1007_s11664-016-5168-z__sample_82436,-45,low,False,False,False
10.1007_s11664-016-5168-z__sample_82437,-30,low,False,False,False
10.1007_s11664-016-5168-z__sample_82438,-30,low,False,False,False
10.1007_s11664-016-5168-z__sample_82439,-30,low,False,False,False
10.1007_s11664-016-5168-z__sample_82440,-30,low,False,False,False
10.1007_s11664-016-5219-5__sample_2401,5,review,False,False,False
10.1007_s11664-016-5219-5__sample_2402,5,review,False,False,False
10.1007_s11664-016-5219-5__sample_2403,75,B,False,True,False
10.1007_s11664-016-5219-5__sample_2404,75,B,False,True,False
10.1007_s11664-016-5219-5__sample_2405,5,review,False,False,False
10.1007_s11664-016-5219-5__sample_2406,5,review,False,False,False
10.1007_s11664-016-5219-5__sample_2407,30,C,False,False,False
10.1007_s11664-017-5579-5__sample_42580,0,review,False,True,False
10.1007_s11664-017-5579-5__sample_42581,-40,low,False,False,False
10.1007_s11664-017-5579-5__sample_42582,-40,low,False,False,False
10.1007_s11664-017-5579-5__sample_42583,-40,low,False,False,False
10.1007_s11664-017-5607-5__sample_2545,50,B,False,True,False
10.1007_s11664-017-5607-5__sample_2546,50,B,False,True,False
10.1007_s11664-017-5607-5__sample_2547,75,B,False,True,False
10.1007_s11664-017-5607-5__sample_2549,65,B,False,True,False
10.1007_s11664-017-5827-8__sample_82869,-30,low,False,False,False
10.1007_s11664-017-5827-8__sample_82870,-30,low,False,False,False
10.1007_s11664-017-5827-8__sample_82871,-30,low,False,False,False
10.1007_s11664-017-5827-8__sample_82872,5,review,False,False,False
10.1007_s11664-017-5917-7__sample_82820,5,review,False,False,False
10.1007_s11664-017-5917-7__sample_82821,-45,low,False,False,False
10.1007_s11664-017-5917-7__sample_82822,-30,low,False,False,False
10.1007_s11664-017-5952-4__sample_42857,0,review,False,True,False
10.1007_s11664-017-5952-4__sample_42858,20,review,False,True,False
10.1007_s11664-017-5952-4__sample_42859,20,review,False,True,False
10.1007_s11664-017-5952-4__sample_42860,20,review,False,True,False
10.1007_s11664-017-6013-8__sample_83523,15,review,False,False,False
10.1007_s11664-017-6013-8__sample_83524,30,C,False,False,False
10.1007_s11664-017-6013-8__sample_83525,30,C,False,False,False
10.1007_s11664-017-6013-8__sample_83526,30,C,False,False,False
10.1007_s11664-017-6057-9__sample_43046,20,review,False,True,False
10.1007_s11664-018-06896-8__sample_41404,110,A,True,True,False
10.1007_s11664-018-06896-8__sample_41405,110,A,True,True,False
10.1007_s11664-018-06896-8__sample_41406,110,A,True,True,False
10.1007_s11664-018-06896-8__sample_41408,70,B,False,True,False
10.1007_s11664-018-6061-8__sample_29450,-60,low,False,False,False
10.1007_s11664-018-6061-8__sample_29451,-60,low,False,False,False
10.1007_s11664-018-6061-8__sample_29452,-60,low,False,False,False
10.1007_s11664-018-6831-3__sample_40268,10,review,False,False,False
10.1007_s11664-018-6831-3__sample_40269,15,review,False,False,False
10.1007_s11664-018-6831-3__sample_40270,15,review,False,False,False
10.1007_s11664-018-6831-3__sample_40271,15,review,False,False,False
10.1007_s11664-018-6831-3__sample_40272,15,review,False,False,False
10.1007_s11664-019-07234-2__sample_42475,-30,low,False,False,False
10.1007_s11664-019-07234-2__sample_42476,-30,low,False,False,False
10.1007_s11664-019-07234-2__sample_42477,-30,low,False,False,False
10.1007_s11664-019-07252-0__sample_42947,-25,low,False,False,False
10.1007_s11664-019-07252-0__sample_42948,5,review,False,False,False
10.1007_s11664-019-07252-0__sample_42949,-15,low,False,False,False
10.1007_s11664-019-07252-0__sample_42950,-15,low,False,False,False
10.1007_s11664-019-07486-y__sample_40101,-5,low,False,False,False
10.1007_s11664-019-07486-y__sample_40102,-30,low,False,False,False
10.1007_s11664-019-07486-y__sample_40104,-30,low,False,False,False
10.1007_s11664-019-07486-y__sample_40105,-5,low,False,False,False
10.1007_s11664-019-07486-y__sample_40107,-30,low,False,False,False
10.1007_s11664-019-07486-y__sample_40108,-30,low,False,False,False
10.1007_s11664-019-07486-y__sample_40110,-50,low,False,False,False
10.1007_s11664-019-07486-y__sample_40111,-30,low,False,False,False
10.1007_s11664-019-07486-y__sample_40113,-30,low,False,False,False
10.1007_s11664-019-07486-y__sample_40115,-30,low,False,False,False
10.1007_s11664-019-07486-y__sample_40116,-50,low,False,False,False
10.1007_s11664-019-07486-y__sample_40117,-50,low,False,False,False
10.1007_s11664-019-07486-y__sample_40119,-30,low,False,False,False
10.1007_s11664-019-07486-y__sample_40120,-30,low,False,False,False
10.1007_s11664-019-07486-y__sample_40121,20,review,False,True,False
10.1007_s11664-019-07486-y__sample_40122,-30,low,False,False,False
10.1007_s11664-019-07486-y__sample_40123,-30,low,False,False,False
10.1007_s11664-019-07521-y__sample_44270,5,review,False,False,False
10.1007_s11664-019-07521-y__sample_44271,5,review,False,False,False
10.1007_s11664-019-07521-y__sample_44272,-15,low,False,False,False
10.1007_s11664-019-07521-y__sample_44273,-15,low,False,False,False
10.1007_s11664-019-07653-1__sample_83306,-30,low,False,False,False
10.1007_s11664-019-07653-1__sample_83307,-30,low,False,False,False
10.1007_s11664-019-07653-1__sample_83308,-30,low,False,False,False
10.1007_s11664-019-07653-1__sample_83309,-30,low,False,False,False
10.1007_s11664-019-07653-1__sample_83310,-30,low,False,False,False
10.1007_s11664-019-07720-7__sample_35566,0,review,False,True,False
10.1007_s11664-019-07720-7__sample_35567,0,review,False,True,False
10.1007_s11664-019-07720-7__sample_35568,20,review,False,True,False
10.1007_s11664-019-07720-7__sample_35569,20,review,False,True,False
10.1007_s11664-019-07720-7__sample_35570,40,C,False,True,False
10.1007_s11664-019-07720-7__sample_35571,20,review,False,True,False
10.1007_s11664-019-07720-7__sample_35572,20,review,False,True,False
10.1007_s11664-019-07720-7__sample_35573,40,C,False,True,False
10.1007_s11664-019-07720-7__sample_35574,40,C,False,True,False
10.1007_s11664-019-07720-7__sample_35575,80,A,True,True,False
10.1007_s11664-019-07720-7__sample_35576,40,C,False,True,False
10.1007_s11664-019-07743-0__sample_35923,15,review,False,False,False
10.1007_s11664-019-07743-0__sample_35924,15,review,False,False,False
10.1007_s11664-019-07745-y__sample_32520,40,C,False,True,False
10.1007_s11664-019-07745-y__sample_32521,80,A,True,True,False
10.1007_s11664-019-07745-y__sample_32522,65,B,False,True,False
10.1007_s11664-019-07745-y__sample_32523,65,B,False,True,False
10.1007_s11664-019-07745-y__sample_32524,130,A,True,True,False
10.1007_s11664-019-07745-y__sample_32525,65,B,False,True,False
10.1007_s11664-019-07745-y__sample_32540,40,C,False,True,False
10.1007_s11664-019-07745-y__sample_32541,40,C,False,True,False
10.1007_s11664-019-07745-y__sample_32542,80,A,True,True,False
10.1007_s11664-019-07745-y__sample_32543,80,A,True,True,False
10.1007_s11664-019-07745-y__sample_32544,65,B,False,True,False
10.1007_s11664-019-07745-y__sample_32576,65,B,False,True,False
10.1007_s11664-019-07745-y__sample_32579,130,A,True,True,False
10.1007_s11664-019-07745-y__sample_32581,130,A,True,True,False
10.1007_s11664-019-07765-8__sample_32366,-40,low,False,False,False
10.1007_s11664-019-07765-8__sample_32367,-40,low,False,False,False
10.1007_s11664-019-07765-8__sample_32368,-40,low,False,False,False
10.1007_s11664-019-07772-9__sample_32401,45,C,False,True,False
10.1007_s11664-019-07772-9__sample_32402,70,B,False,True,False
10.1007_s11664-019-07772-9__sample_32403,110,A,True,True,False
10.1007_s11664-019-07772-9__sample_32404,110,A,True,True,False
10.1007_s11664-019-07851-x__sample_34465,60,B,True,True,False
10.1007_s11664-019-07851-x__sample_34466,85,A,True,True,False
10.1007_s11664-019-07851-x__sample_34467,110,A,True,True,False
10.1007_s11664-019-07851-x__sample_34468,110,A,True,True,False
10.1007_s11664-019-07851-x__sample_34469,110,A,True,True,False
10.1007_s11664-019-07919-8__sample_83064,-30,low,False,False,False
10.1007_s11664-019-07919-8__sample_83066,-30,low,False,False,False
10.1007_s11664-019-07919-8__sample_83068,-30,low,False,False,False
10.1007_s11664-019-07919-8__sample_83070,-30,low,False,False,False
10.1007_s11664-019-07919-8__sample_83072,-30,low,False,False,False
10.1007_s11664-019-07919-8__sample_83080,20,review,False,False,False
10.1007_s11664-019-07919-8__sample_83081,20,review,False,False,False
10.1007_s11664-019-07919-8__sample_83082,20,review,False,False,False
10.1007_s11664-019-07919-8__sample_83083,20,review,False,False,False
10.1007_s11664-020-07956-8__sample_27076,-40,low,False,False,False
10.1007_s11664-020-07956-8__sample_27077,20,review,False,True,False
10.1007_s11664-020-07956-8__sample_27078,20,review,False,True,False
10.1007_s11664-020-07956-8__sample_27079,45,C,False,True,False
10.1007_s11664-020-07999-x__sample_33819,-30,low,False,False,False
10.1007_s11664-020-07999-x__sample_33820,-30,low,False,False,False
10.1007_s11664-020-08011-2__sample_32598,45,C,False,True,False
10.1007_s11664-020-08011-2__sample_32599,45,C,False,True,False
10.1007_s11664-020-08011-2__sample_32601,45,C,False,True,False
10.1007_s11664-020-08011-2__sample_32602,70,B,False,True,False
10.1007_s11664-020-08011-2__sample_32605,110,A,True,True,False
10.1007_s11664-020-08011-2__sample_32606,45,C,False,True,False
10.1007_s11664-020-08056-3__sample_32438,-30,low,False,False,False
10.1007_s11664-020-08056-3__sample_32439,65,B,False,True,False
10.1007_s11664-020-08056-3__sample_32440,40,C,False,True,False
10.1007_s11664-020-08056-3__sample_32441,90,A,False,True,False
10.1007_s11664-020-08056-3__sample_32442,40,C,False,True,False
10.1007_s11664-020-08056-3__sample_32443,40,C,False,True,False
10.1007_s11664-020-08135-5__sample_33542,70,B,False,True,False
10.1007_s11664-020-08135-5__sample_33543,110,A,True,True,False
10.1007_s11664-020-08135-5__sample_33544,110,A,True,True,False
10.1007_s11664-020-08135-5__sample_33545,110,A,True,True,False
10.1007_s11664-020-08155-1__sample_33325,20,review,False,False,False
10.1007_s11664-020-08155-1__sample_33326,20,review,False,False,False
10.1007_s11664-020-08155-1__sample_33327,20,review,False,False,False
10.1007_s11664-020-08155-1__sample_33329,20,review,False,False,False
10.1007_s11664-020-08155-1__sample_33330,20,review,False,False,False
10.1007_s11664-020-08155-1__sample_33331,20,review,False,False,False
10.1007_s11664-020-08155-1__sample_33336,20,review,False,False,False
10.1007_s11664-020-08250-3__sample_38574,10,review,False,True,False
10.1007_s11664-020-08250-3__sample_38575,10,review,False,True,False
10.1007_s11664-020-08258-9__sample_37940,20,review,False,True,False
