sample_key,DOI,paper_title,year,sample_id,composition,material_system,n_or_p,n_or_p_confidence_step6,np_basis_auto_step9,additive_auto_step9,structure_auto_step9,nanocarbon_type_auto_step9,zt_max_observed_step9,thermal_conductivity_min_observed_step9,review_priority_score_step9,review_priority_tier_step9,review_priority_reason_step9,paper_checked_step9,additive_manual_step9,structure_manual_step9,np_type_paper_manual_step9,np_basis_paper_manual_step9,manual_review_note_step9,SID,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,np_basis_source_step9,np_checked_in_paper_step9,np_check_note_step9,sintering_method,sintering_checked,record_checked,sintering_status_step9,sintering_note_step9,sintering_keyword_detected_step9,additive_evidence_auto_step9,additive_keyword_detected_step9,structure_evidence_auto_step9,structure_keyword_detected_step9,nanocarbon_keyword_detected_step9,nanocarbon_evidence_auto_step9,rare_metal_flag_auto_step9,rare_metal_elements_auto_step9,toxicity_flag_auto_step9,toxicity_elements_auto_step9,rare_metal_note_manual_step9,toxicity_note_manual_step9,sigma_or_rho_point_count_step9,seebeck_point_count_step9,candidate_priority_tier_step8,fitting_source_preference_step8,valid_sigma_or_rho_point_count_step8,sigma_or_rho_temperature_span_step8,paper_check_date_step9,paper_check_scope_step9,needs_sintering_check_later_step9,text_for_literature_hint_step9,has_electrical_conductivity,has_electrical_resistivity,has_sigma_or_rho,has_seebeck,has_thermal_conductivity,has_zt,has_kappa_or_zt,electrical_conductivity_curve_count,electrical_resistivity_curve_count,seebeck_curve_count_step5,thermal_conductivity_curve_count,zt_curve_count,electrical_conductivity_point_count,electrical_resistivity_point_count,sigma_or_rho_point_count,seebeck_point_count_step5,thermal_conductivity_point_count,zt_point_count,kappa_or_zt_point_count,is_learning_candidate_step5,learning_candidate_reason_step5,n_or_p_prior,n_or_p_basis_prior,seebeck_positive_count,seebeck_negative_count,seebeck_zero_count,seebeck_valid_count,seebeck_curve_count,seebeck_point_count,seebeck_abs_like_curve_count,seebeck_parse_failed_curve_count,seebeck_sign_mixed_flag,sintering_method_prior_step7,sintering_checked_prior_step7,record_checked_prior_step7,sintering_status_step7,sintering_note_step7,sigma_curve_count_step8,rho_curve_count_step8,sigma_or_rho_curve_count_step8,sigma_point_count_step8,rho_point_count_step8,sigma_or_rho_point_count_step8,valid_sigma_point_count_step8,valid_rho_point_count_step8,nonpositive_sigma_point_count_step8,nonpositive_rho_point_count_step8,nonpositive_sigma_or_rho_point_count_step8,sigma_temperature_min_step8,sigma_temperature_max_step8,rho_temperature_min_step8,rho_temperature_max_step8,sigma_or_rho_temperature_min_step8,sigma_or_rho_temperature_max_step8,sigma_rho_parse_failed_curve_count_step8,sigma_rho_xy_mismatch_curve_count_step8,has_valid_sigma_step8,has_valid_rho_step8,has_valid_sigma_or_rho_step8,has_seebeck_step8,has_thermal_conductivity_step8,has_zt_step8,has_kappa_or_zt_step8,seebeck_curve_count_step8,thermal_conductivity_curve_count_step8,zt_curve_count_step8,seebeck_point_count_step8,thermal_conductivity_point_count_step8,zt_point_count_step8,kappa_or_zt_point_count_step8,is_tau_fitting_candidate_step8,is_full_learning_candidate_step8,is_initial_tau_fit_candidate_step8,fitting_source_reason_step8,learning_candidate_reason_step8,zt_point_count_step9,thermal_conductivity_point_count_step9,doi_url
10.1016_j.nanoen.2020.104740__sample_33425,10.1016/j.nanoen.2020.104740,,,33425,Ge0.89Ti0.03Sb0.08Te,unknown,p,high,"estimated from Seebeck sign: positive=13, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,2.185198,1.180237,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,27868,"estimated from Seebeck sign: positive=13, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=13, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Ge, Sb, Te",True,"Sb, Te",,,13,13,A,Electrical conductivity,13,474.7411,,not checked,no,Ge0.89Ti0.03Sb0.08Te | unknown | Ge0.89Ti0.03Sb0.08Te | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Ge0.89Ti0.03Sb0.08Te | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Ge0.89Ti0.03Sb0.08Te | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Ge0.89Ti0.03Sb0.08Te | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,13,0,13,13,13,13,26,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,13,0,0,13,1,13,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,13,0,13,13,0,0,0,0,299.8312,774.5723,0.0,0.0,299.8312,774.5723,0,0,True,False,True,True,True,True,True,1,1,1,13,13,13,26,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",13.0,13.0,https://doi.org/10.1016/j.nanoen.2020.104740
10.1021_jacs.6b07010__sample_2887,10.1021/jacs.6b07010,,,2887,SnSe,unknown,p,high,"estimated from Seebeck sign: positive=13, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,2.16677,0.291267,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,18599,"estimated from Seebeck sign: positive=13, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=13, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,Se,True,Se,,,13,13,A,Electrical conductivity,13,570.147,,not checked,no,SnSe | unknown | SnSe | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | SnSe | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | SnSe | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | SnSe | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,13,0,13,13,13,12,25,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,13,0,0,13,1,13,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,13,0,13,13,0,0,0,0,301.9756,872.1226,0.0,0.0,301.9756,872.1226,0,0,True,False,True,True,True,True,True,1,1,1,13,13,12,25,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",12.0,13.0,https://doi.org/10.1021/jacs.6b07010
10.1021_acsaem.9b00057__sample_39736,10.1021/acsaem.9b00057,,,39736,Ge0.93Te0.07Te1.005I0.03,unknown,p,high,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,2.164489,1.243931,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,31911,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Ge, Te",True,Te,,,10,10,A,Electrical conductivity,10,439.53150000000005,,not checked,no,Ge0.93Te0.07Te1.005I0.03 | unknown | Ge0.93Te0.07Te1.005I0.03 | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Ge0.93Te0.07Te1.005I0.03 | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Ge0.93Te0.07Te1.005I0.03 | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Ge0.93Te0.07Te1.005I0.03 | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,10,0,10,10,10,10,20,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,10,0,0,10,1,10,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,10,0,10,10,0,0,0,0,327.7754,767.3069,0.0,0.0,327.7754,767.3069,0,0,True,False,True,True,True,True,True,1,1,1,10,10,10,20,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",10.0,10.0,https://doi.org/10.1021/acsaem.9b00057
10.1021_acs.chemmater.0c00113__sample_34779,10.1021/acs.chemmater.0c00113,,,34779,(Sb2Te3(GeTe)17)90.57(BiI3)9.43,unknown,p,high,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,2.160291,0.9855213,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,27666,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Bi, Ge, Sb, Te",True,"Sb, Te",,,10,10,A,Electrical conductivity,10,450.2794,,not checked,no,(Sb2Te3(GeTe)17)90.57(BiI3)9.43 | unknown | (Sb2Te3(GeTe)17)90.57(BiI3)9.43 | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | (Sb2Te3(GeTe)17)90.57(BiI3)9.43 | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | (Sb2Te3(GeTe)17)90.57(BiI3)9.43 | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | (Sb2Te3(GeTe)17)90.57(BiI3)9.43 | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,10,0,10,10,10,10,20,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,10,0,0,10,1,10,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,10,0,10,10,0,0,0,0,323.7151,773.9945,0.0,0.0,323.7151,773.9945,0,0,True,False,True,True,True,True,True,1,1,1,10,10,10,20,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",10.0,10.0,https://doi.org/10.1021/acs.chemmater.0c00113
10.1016_j.mtphys.2021.100497__sample_45597,10.1016/j.mtphys.2021.100497,,,45597,Ge0.745Al0.015Pb0.1Sb0.1Te,unknown,p,high,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,2.156121,0.7853293,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,37450,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=11, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Ge, Sb, Te",True,"Pb, Sb, Te",,,11,11,A,Electrical conductivity,11,473.13180000000006,,not checked,no,Ge0.745Al0.015Pb0.1Sb0.1Te | unknown | Ge0.745Al0.015Pb0.1Sb0.1Te | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Ge0.745Al0.015Pb0.1Sb0.1Te | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Ge0.745Al0.015Pb0.1Sb0.1Te | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Ge0.745Al0.015Pb0.1Sb0.1Te | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,11,0,11,11,11,11,22,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,11,0,0,11,1,11,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,11,0,11,11,0,0,0,0,299.8658,772.9976,0.0,0.0,299.8658,772.9976,0,0,True,False,True,True,True,True,True,1,1,1,11,11,11,22,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",11.0,11.0,https://doi.org/10.1016/j.mtphys.2021.100497
10.1016_s0272-8842_99_00089-9__sample_19843,10.1016/s0272-8842(99)00089-9,,,19843,B4C,unknown,p,high,"estimated from Seebeck sign: positive=9, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,2.15571,6.998832,100,A,+30 initial tau fit; +20 Step8 tier B; +40 ZT>=1; +10 high n/p confidence,no,,,,,,7289,"estimated from Seebeck sign: positive=9, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=9, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,False,,False,,,,7,9,B,Electrical conductivity,7,1169.8957,,not checked,no,B4C | unknown | B4C | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | B4C | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | B4C | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | B4C | unknown | Figure of merit Z | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,7,0,7,9,8,7,15,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,9,0,0,9,1,9,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,7,0,7,7,0,0,0,0,307.4533,1477.349,0.0,0.0,307.4533,1477.349,0,0,True,False,True,True,True,True,True,1,1,1,9,8,7,15,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",7.0,8.0,https://doi.org/10.1016/s0272-8842%2899%2900089-9
10.1016_j.jmat.2016.05.005__sample_2716,10.1016/j.jmat.2016.05.005,,,2716,(Pb0.94Mg0.06)0.98Na0.02Te0.8Se0.2,unknown,p,high,"estimated from Seebeck sign: positive=27, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,2.143885,0.7668394,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,18584,"estimated from Seebeck sign: positive=27, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=27, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Se, Te",True,"Pb, Se, Te",,,28,27,A,Electrical conductivity,28,520.02,,not checked,no,(Pb0.94Mg0.06)0.98Na0.02Te0.8Se0.2 | unknown | (Pb0.94Mg0.06)0.98Na0.02Te0.8Se0.2 | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | (Pb0.94Mg0.06)0.98Na0.02Te0.8Se0.2 | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | (Pb0.94Mg0.06)0.98Na0.02Te0.8Se0.2 | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | (Pb0.94Mg0.06)0.98Na0.02Te0.8Se0.2 | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,28,0,28,27,8,27,35,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,27,0,0,27,1,27,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,28,0,28,28,0,0,0,0,291.572,811.592,0.0,0.0,291.572,811.592,0,0,True,False,True,True,True,True,True,1,1,1,27,8,27,35,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",27.0,8.0,https://doi.org/10.1016/j.jmat.2016.05.005
10.1021_jacs.7b11875__sample_43928,10.1021/jacs.7b11875,,,43928,Sn0.95Se,unknown,p,high,"estimated from Seebeck sign: positive=14, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,2.137449,0.3048472,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,32056,"estimated from Seebeck sign: positive=14, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=14, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,Se,True,Se,,,15,14,A,Electrical conductivity,15,574.8910999999999,,not checked,no,Sn0.95Se | unknown | Sn0.95Se | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Sn0.95Se | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Sn0.95Se | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Sn0.95Se | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,15,0,15,14,14,14,28,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,14,0,0,14,1,14,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,15,0,15,15,0,0,0,0,299.9433,874.8344,0.0,0.0,299.9433,874.8344,0,0,True,False,True,True,True,True,True,1,1,1,14,14,14,28,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",14.0,14.0,https://doi.org/10.1021/jacs.7b11875
10.1002_adfm.201806613__sample_41581,10.1002/adfm.201806613,,,41581,Ge0.95Bi0.05Te1.025,unknown,p,high,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,2.137222,1.678261,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,31615,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=10, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Bi, Ge, Te",True,Te,,,10,10,A,Electrical conductivity,10,436.1224,,not checked,no,Ge0.95Bi0.05Te1.025 | unknown | Ge0.95Bi0.05Te1.025 | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Ge0.95Bi0.05Te1.025 | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Ge0.95Bi0.05Te1.025 | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Ge0.95Bi0.05Te1.025 | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,10,0,10,10,10,10,20,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,10,0,0,10,1,10,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,10,0,10,10,0,0,0,0,330.617,766.7394,0.0,0.0,330.617,766.7394,0,0,True,False,True,True,True,True,True,1,1,1,10,10,10,20,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",10.0,10.0,https://doi.org/10.1002/adfm.201806613
10.1021_ja4121583__sample_6132,10.1021/ja4121583,,,6132,(PbTe)0.86(PbSe)0.07(PbS)0.07,unknown,p,high,"estimated from Seebeck sign: positive=22, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,2.128167,1.014908,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,3508,"estimated from Seebeck sign: positive=22, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=22, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,"Se, Te",True,"Pb, Se, Te",,,22,22,A,Electrical conductivity,22,505.5148,,not checked,no,(PbTe)0.86(PbSe)0.07(PbS)0.07 | unknown | (PbTe)0.86(PbSe)0.07(PbS)0.07 | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | (PbTe)0.86(PbSe)0.07(PbS)0.07 | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | (PbTe)0.86(PbSe)0.07(PbS)0.07 | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | (PbTe)0.86(PbSe)0.07(PbS)0.07 | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,22,0,22,22,22,22,44,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,22,0,0,22,1,22,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,22,0,22,22,0,0,0,0,311.7932,817.308,0.0,0.0,311.7932,817.308,0,0,True,False,True,True,True,True,True,1,1,1,22,22,22,44,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",22.0,22.0,https://doi.org/10.1021/ja4121583
10.1021_acsami.7b04098__sample_2831,10.1021/acsami.7b04098,,,2831,Pb0.94Na0.02Sr0.04Te,unknown,p,high,"estimated from Seebeck sign: positive=13, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",unknown,unknown,unknown,2.118947,0.9132474,100,A,+30 initial tau fit; +30 Step8 tier A; +40 ZT>=1; +10 high n/p confidence; -5 toxicity memo; -5 rare metal memo,no,,,,,,18592,"estimated from Seebeck sign: positive=13, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",p,"estimated from Seebeck sign: positive=13, negative=0, zero=0, positive_ratio=1.000, negative_ratio=0.000",Seebeck sign from Starrydata2,no,,unknown,no,no,not_checked,"sintering intentionally not checked at step9; check only after error analysis for high-error, high-ZT, or final-paper samples",False,,False,,False,False,,True,Te,True,"Pb, Te",,,13,13,A,Electrical conductivity,13,559.5506,,not checked,no,Pb0.94Na0.02Sr0.04Te | unknown | Pb0.94Na0.02Sr0.04Te | unknown | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Electrical conductivity | Pb0.94Na0.02Sr0.04Te | unknown | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Seebeck coefficient | Pb0.94Na0.02Sr0.04Te | unknown | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Thermal conductivity | Pb0.94Na0.02Sr0.04Te | unknown | ZT | ZT | ZT | ZT | ZT,True,False,True,True,True,True,True,1,0,1,1,1,13,0,13,13,8,13,21,True,"ok: sigma/rho, Seebeck, and kappa/ZT available",p,,13,0,0,13,1,13,0,0,False,,,,not_checked,"not checked at step7; to be checked only for high-error, high-ZT, or final-paper samples",1,0,1,13,0,13,13,0,0,0,0,347.191,906.7416,0.0,0.0,347.191,906.7416,0,0,True,False,True,True,True,True,True,1,1,1,13,8,13,21,True,True,True,use Electrical conductivity: valid sigma points >= 5,"ok: valid sigma/rho >=5, Seebeck available, kappa/ZT available",13.0,8.0,https://doi.org/10.1021/acsami.7b04098
