review_group_key_step9,DOI,SID_list,paper_title,year,sample_count,initial_tau_fit_sample_count,learning_candidate_sample_count,max_review_priority_score_step9,max_zt_observed_step9,nanocarbon_sample_count,additive_keyword_sample_count,structure_keyword_sample_count,p_sample_count,n_sample_count,mixed_sample_count,unknown_sample_count,top_sample_keys,review_priority_tier_step9,paper_review_reason_step9,paper_checked_step9,doi_url
DOI:10.1021/ja301245b,10.1021/ja301245b,13037,,,14,14,14,90,1.679987,0,0,0,13,1,0,0,"10.1021_ja301245b__sample_31658, 10.1021_ja301245b__sample_31659, 10.1021_ja301245b__sample_31660, 10.1021_ja301245b__sample_31663, 10.1021_ja301245b__sample_31664, 10.1021_ja301245b__sample_31666, 10.1021_ja301245b__sample_31667, 10.1021_ja301245b__sample_31668, 10.1021_ja301245b__sample_31669, 10.1021_ja301245b__sample_31670",A,max score=90; samples=14,no,https://doi.org/10.1021/ja301245b
DOI:10.1063/1.4906954,10.1063/1.4906954,2175,,,4,4,4,90,1.083331,0,0,0,4,0,0,0,"10.1063_1.4906954__sample_4047, 10.1063_1.4906954__sample_4048, 10.1063_1.4906954__sample_4049, 10.1063_1.4906954__sample_4050",A,max score=90; samples=4,no,https://doi.org/10.1063/1.4906954
DOI:10.1039/d0ee02209h,10.1039/d0ee02209h,29430,,,3,3,3,90,0.7659341,0,0,0,3,0,0,0,"10.1039_d0ee02209h__sample_37604, 10.1039_d0ee02209h__sample_37605, 10.1039_d0ee02209h__sample_37606",A,max score=90; samples=3,no,https://doi.org/10.1039/d0ee02209h
DOI:10.1021/ja3020204,10.1021/ja3020204,3496,,,3,3,3,90,1.066375,0,0,0,3,0,0,0,"10.1021_ja3020204__sample_28651, 10.1021_ja3020204__sample_28649, 10.1021_ja3020204__sample_28650",A,max score=90; samples=3,no,https://doi.org/10.1021/ja3020204
DOI:10.1007/s11664-014-3076-7,10.1007/s11664-014-3076-7,2579,,,5,5,5,90,1.406828,0,0,0,5,0,0,0,"10.1007_s11664-014-3076-7__sample_16794, 10.1007_s11664-014-3076-7__sample_16795, 10.1007_s11664-014-3076-7__sample_16796, 10.1007_s11664-014-3076-7__sample_16797, 10.1007_s11664-014-3076-7__sample_16798",A,max score=90; samples=5,no,https://doi.org/10.1007/s11664-014-3076-7
DOI:10.1007/s11664-011-1620-2,10.1007/s11664-011-1620-2,11183,,,6,6,6,90,1.223251,0,0,0,6,0,0,0,"10.1007_s11664-011-1620-2__sample_17062, 10.1007_s11664-011-1620-2__sample_17063, 10.1007_s11664-011-1620-2__sample_17064, 10.1007_s11664-011-1620-2__sample_17065, 10.1007_s11664-011-1620-2__sample_17061, 10.1007_s11664-011-1620-2__sample_17066",A,max score=90; samples=6,no,https://doi.org/10.1007/s11664-011-1620-2
DOI:10.1016/j.jallcom.2020.155804,10.1016/j.jallcom.2020.155804,29061,,,6,6,6,90,1.094132,0,0,0,6,0,0,0,"10.1016_j.jallcom.2020.155804__sample_36302, 10.1016_j.jallcom.2020.155804__sample_36303, 10.1016_j.jallcom.2020.155804__sample_36304, 10.1016_j.jallcom.2020.155804__sample_36305, 10.1016_j.jallcom.2020.155804__sample_36306, 10.1016_j.jallcom.2020.155804__sample_36301",A,max score=90; samples=6,no,https://doi.org/10.1016/j.jallcom.2020.155804
DOI:10.1016/j.jallcom.2020.156114,10.1016/j.jallcom.2020.156114,28933,,,9,9,9,90,1.191912,0,0,0,9,0,0,0,"10.1016_j.jallcom.2020.156114__sample_38751, 10.1016_j.jallcom.2020.156114__sample_38753, 10.1016_j.jallcom.2020.156114__sample_38754, 10.1016_j.jallcom.2020.156114__sample_38755, 10.1016_j.jallcom.2020.156114__sample_38749, 10.1016_j.jallcom.2020.156114__sample_38745, 10.1016_j.jallcom.2020.156114__sample_38746, 10.1016_j.jallcom.2020.156114__sample_38747, 10.1016_j.jallcom.2020.156114__sample_38750",A,max score=90; samples=9,no,https://doi.org/10.1016/j.jallcom.2020.156114
DOI:10.1063/1.4944434,10.1063/1.4944434,10388,,,5,5,5,90,1.134064,0,0,0,0,5,0,0,"10.1063_1.4944434__sample_5422, 10.1063_1.4944434__sample_5423, 10.1063_1.4944434__sample_5424, 10.1063_1.4944434__sample_5425, 10.1063_1.4944434__sample_5426",A,max score=90; samples=5,no,https://doi.org/10.1063/1.4944434
DOI:10.1039/c4ta04462b,10.1039/c4ta04462b,2798,,,6,6,6,85,0.5860892,0,0,0,6,0,0,0,"10.1039_c4ta04462b__sample_7216, 10.1039_c4ta04462b__sample_7213, 10.1039_c4ta04462b__sample_7214, 10.1039_c4ta04462b__sample_7215, 10.1039_c4ta04462b__sample_7217, 10.1039_c4ta04462b__sample_7218",A,max score=85; samples=6,no,https://doi.org/10.1039/c4ta04462b
DOI:10.1016/j.pnsc.2016.11.003,10.1016/j.pnsc.2016.11.003,18893,,,3,3,3,85,0.6797464,0,0,0,0,3,0,0,"10.1016_j.pnsc.2016.11.003__sample_14226, 10.1016_j.pnsc.2016.11.003__sample_14227, 10.1016_j.pnsc.2016.11.003__sample_14229",A,max score=85; samples=3,no,https://doi.org/10.1016/j.pnsc.2016.11.003
DOI:10.1007/s12598-020-01392-7,10.1007/s12598-020-01392-7,49794,,,3,3,3,85,0.9159,0,0,0,0,3,0,0,"10.1007_s12598-020-01392-7__sample_84006, 10.1007_s12598-020-01392-7__sample_84007, 10.1007_s12598-020-01392-7__sample_84008",A,max score=85; samples=3,no,https://doi.org/10.1007/s12598-020-01392-7
DOI:10.1016/j.jallcom.2009.04.072,10.1016/j.jallcom.2009.04.072,1623,,,2,2,2,85,0.9460126,0,0,0,0,2,0,0,"10.1016_j.jallcom.2009.04.072__sample_687, 10.1016_j.jallcom.2009.04.072__sample_688",A,max score=85; samples=2,no,https://doi.org/10.1016/j.jallcom.2009.04.072
DOI:10.1007/s11664-010-1155-y,10.1007/s11664-010-1155-y,10665,,,6,6,6,85,0.7615741,0,0,0,2,4,0,0,"10.1007_s11664-010-1155-y__sample_9862, 10.1007_s11664-010-1155-y__sample_9863, 10.1007_s11664-010-1155-y__sample_9864, 10.1007_s11664-010-1155-y__sample_9865, 10.1007_s11664-010-1155-y__sample_9871, 10.1007_s11664-010-1155-y__sample_9872",A,max score=85; samples=6,no,https://doi.org/10.1007/s11664-010-1155-y
DOI:10.1039/c5cp05213k,10.1039/c5cp05213k,4628,,,4,4,4,85,0.9548425,0,0,0,0,4,0,0,"10.1039_c5cp05213k__sample_28992, 10.1039_c5cp05213k__sample_28990, 10.1039_c5cp05213k__sample_28993, 10.1039_c5cp05213k__sample_28994",A,max score=85; samples=4,no,https://doi.org/10.1039/c5cp05213k
DOI:10.1016/j.jallcom.2013.09.175,10.1016/j.jallcom.2013.09.175,9672,,,2,2,2,85,0.583112,0,0,0,2,0,0,0,"10.1016_j.jallcom.2013.09.175__sample_16465, 10.1016_j.jallcom.2013.09.175__sample_16466",A,max score=85; samples=2,no,https://doi.org/10.1016/j.jallcom.2013.09.175
DOI:10.1039/d0ra10454j,10.1039/d0ra10454j,36444,,,5,5,5,85,0.8474878,0,0,0,0,5,0,0,"10.1039_d0ra10454j__sample_86126, 10.1039_d0ra10454j__sample_86128, 10.1039_d0ra10454j__sample_86131, 10.1039_d0ra10454j__sample_86141, 10.1039_d0ra10454j__sample_86134",A,max score=85; samples=5,no,https://doi.org/10.1039/d0ra10454j
DOI:10.1016/j.jpcs.2016.11.027,10.1016/j.jpcs.2016.11.027,31990,,,6,6,6,85,0.5536216,0,0,0,0,6,0,0,"10.1016_j.jpcs.2016.11.027__sample_42290, 10.1016_j.jpcs.2016.11.027__sample_42291, 10.1016_j.jpcs.2016.11.027__sample_42289, 10.1016_j.jpcs.2016.11.027__sample_42292, 10.1016_j.jpcs.2016.11.027__sample_42293, 10.1016_j.jpcs.2016.11.027__sample_42294",A,max score=85; samples=6,no,https://doi.org/10.1016/j.jpcs.2016.11.027
DOI:10.1016/j.msea.2012.11.073,10.1016/j.msea.2012.11.073,3883,,,4,4,4,85,0.9578846,0,0,0,0,4,0,0,"10.1016_j.msea.2012.11.073__sample_21170, 10.1016_j.msea.2012.11.073__sample_21171, 10.1016_j.msea.2012.11.073__sample_21172, 10.1016_j.msea.2012.11.073__sample_21173",A,max score=85; samples=4,no,https://doi.org/10.1016/j.msea.2012.11.073
DOI:10.1016/j.nanoen.2021.106171,10.1016/j.nanoen.2021.106171,37475,,,5,5,5,85,0.7891509,0,0,0,0,5,0,0,"10.1016_j.nanoen.2021.106171__sample_45572, 10.1016_j.nanoen.2021.106171__sample_45573, 10.1016_j.nanoen.2021.106171__sample_45569, 10.1016_j.nanoen.2021.106171__sample_45570, 10.1016_j.nanoen.2021.106171__sample_45571",A,max score=85; samples=5,no,https://doi.org/10.1016/j.nanoen.2021.106171
DOI:10.1016/j.jpcs.2014.04.008,10.1016/j.jpcs.2014.04.008,3177,,,10,10,10,85,0.6738806,0,0,0,0,10,0,0,"10.1016_j.jpcs.2014.04.008__sample_8826, 10.1016_j.jpcs.2014.04.008__sample_8827, 10.1016_j.jpcs.2014.04.008__sample_8828, 10.1016_j.jpcs.2014.04.008__sample_8829, 10.1016_j.jpcs.2014.04.008__sample_8830, 10.1016_j.jpcs.2014.04.008__sample_8831, 10.1016_j.jpcs.2014.04.008__sample_8821, 10.1016_j.jpcs.2014.04.008__sample_8823, 10.1016_j.jpcs.2014.04.008__sample_8824, 10.1016_j.jpcs.2014.04.008__sample_8822",A,max score=85; samples=10,no,https://doi.org/10.1016/j.jpcs.2014.04.008
DOI:10.1016/j.matlet.2011.08.031,10.1016/j.matlet.2011.08.031,3767,,,6,6,6,85,0.6459184,0,0,0,0,6,0,0,"10.1016_j.matlet.2011.08.031__sample_9223, 10.1016_j.matlet.2011.08.031__sample_9224, 10.1016_j.matlet.2011.08.031__sample_9225, 10.1016_j.matlet.2011.08.031__sample_9226, 10.1016_j.matlet.2011.08.031__sample_9221, 10.1016_j.matlet.2011.08.031__sample_9222",A,max score=85; samples=6,no,https://doi.org/10.1016/j.matlet.2011.08.031
DOI:10.1063/1.2194187,10.1063/1.2194187,1925,,,5,5,5,85,0.6189251,0,0,0,0,5,0,0,"10.1063_1.2194187__sample_741, 10.1063_1.2194187__sample_745, 10.1063_1.2194187__sample_740, 10.1063_1.2194187__sample_742, 10.1063_1.2194187__sample_744",A,max score=85; samples=5,no,https://doi.org/10.1063/1.2194187
DOI:10.1039/d0ta04644b,10.1039/d0ta04644b,29537,,,8,8,8,85,0.5925474,0,0,0,0,8,0,0,"10.1039_d0ta04644b__sample_38563, 10.1039_d0ta04644b__sample_38564, 10.1039_d0ta04644b__sample_38565, 10.1039_d0ta04644b__sample_38568, 10.1039_d0ta04644b__sample_38561, 10.1039_d0ta04644b__sample_38562, 10.1039_d0ta04644b__sample_38566, 10.1039_d0ta04644b__sample_38567",A,max score=85; samples=8,no,https://doi.org/10.1039/d0ta04644b
DOI:10.1016/j.actamat.2016.08.057,10.1016/j.actamat.2016.08.057,5874,,,6,6,6,85,0.5681818,0,0,0,6,0,0,0,"10.1016_j.actamat.2016.08.057__sample_9509, 10.1016_j.actamat.2016.08.057__sample_9510, 10.1016_j.actamat.2016.08.057__sample_9512, 10.1016_j.actamat.2016.08.057__sample_9513, 10.1016_j.actamat.2016.08.057__sample_9511, 10.1016_j.actamat.2016.08.057__sample_9514",A,max score=85; samples=6,no,https://doi.org/10.1016/j.actamat.2016.08.057
DOI:10.1039/c4ra06249c,10.1039/c4ra06249c,5092,,,1,1,1,85,0.0003628729,1,0,0,1,0,0,0,10.1039_c4ra06249c__sample_29023,A,max score=85; samples=1,no,https://doi.org/10.1039/c4ra06249c
DOI:10.1142/s1793604714500325,10.1142/s1793604714500325,976,,,4,4,4,85,0.605831,0,0,0,0,4,0,0,"10.1142_s1793604714500325__sample_27641, 10.1142_s1793604714500325__sample_27642, 10.1142_s1793604714500325__sample_27643, 10.1142_s1793604714500325__sample_27639",A,max score=85; samples=4,no,https://doi.org/10.1142/s1793604714500325
DOI:10.1039/c4nr04470c,10.1039/c4nr04470c,4161,,,4,4,4,85,0.5923762,0,0,0,0,4,0,0,"10.1039_c4nr04470c__sample_29810, 10.1039_c4nr04470c__sample_29807, 10.1039_c4nr04470c__sample_29808, 10.1039_c4nr04470c__sample_29809",A,max score=85; samples=4,no,https://doi.org/10.1039/c4nr04470c
DOI:10.1016/j.jallcom.2015.10.052,10.1016/j.jallcom.2015.10.052,9763,,,6,6,6,85,0.8008475,0,0,0,0,6,0,0,"10.1016_j.jallcom.2015.10.052__sample_2587, 10.1016_j.jallcom.2015.10.052__sample_2590, 10.1016_j.jallcom.2015.10.052__sample_2591, 10.1016_j.jallcom.2015.10.052__sample_2588, 10.1016_j.jallcom.2015.10.052__sample_2589, 10.1016_j.jallcom.2015.10.052__sample_2586",A,max score=85; samples=6,no,https://doi.org/10.1016/j.jallcom.2015.10.052
DOI:10.1002/aenm.201100775,10.1002/aenm.201100775,108,,,10,10,10,85,0.5713483,0,0,0,0,10,0,0,"10.1002_aenm.201100775__sample_6585, 10.1002_aenm.201100775__sample_6587, 10.1002_aenm.201100775__sample_6589, 10.1002_aenm.201100775__sample_6590, 10.1002_aenm.201100775__sample_6591, 10.1002_aenm.201100775__sample_6592, 10.1002_aenm.201100775__sample_6583, 10.1002_aenm.201100775__sample_6584, 10.1002_aenm.201100775__sample_6586, 10.1002_aenm.201100775__sample_6588",A,max score=85; samples=10,no,https://doi.org/10.1002/aenm.201100775
DOI:10.1557/jmr.2007.0031,10.1557/jmr.2007.0031,2875,,,6,6,6,85,,4,0,0,0,6,0,0,"10.1557_jmr.2007.0031__sample_4237, 10.1557_jmr.2007.0031__sample_4238, 10.1557_jmr.2007.0031__sample_4240, 10.1557_jmr.2007.0031__sample_4241, 10.1557_jmr.2007.0031__sample_4236, 10.1557_jmr.2007.0031__sample_4239",A,max score=85; samples=6,no,https://doi.org/10.1557/jmr.2007.0031
DOI:10.1016/j.actamat.2019.01.013,10.1016/j.actamat.2019.01.013,49735,,,6,6,6,85,0.9949,0,0,0,0,6,0,0,"10.1016_j.actamat.2019.01.013__sample_83821, 10.1016_j.actamat.2019.01.013__sample_83822, 10.1016_j.actamat.2019.01.013__sample_83823, 10.1016_j.actamat.2019.01.013__sample_83824, 10.1016_j.actamat.2019.01.013__sample_83825, 10.1016_j.actamat.2019.01.013__sample_83826",A,max score=85; samples=6,no,https://doi.org/10.1016/j.actamat.2019.01.013
DOI:10.1039/c5tc01536g,10.1039/c5tc01536g,2847,,,4,4,4,85,0.6422111,0,0,0,4,0,0,0,"10.1039_c5tc01536g__sample_10125, 10.1039_c5tc01536g__sample_10136, 10.1039_c5tc01536g__sample_10130, 10.1039_c5tc01536g__sample_41665",A,max score=85; samples=4,no,https://doi.org/10.1039/c5tc01536g
DOI:10.1016/j.mtphys.2020.100270,10.1016/j.mtphys.2020.100270,28970,,,5,5,5,85,0.9954545,0,0,0,5,0,0,0,"10.1016_j.mtphys.2020.100270__sample_36427, 10.1016_j.mtphys.2020.100270__sample_36428, 10.1016_j.mtphys.2020.100270__sample_36429, 10.1016_j.mtphys.2020.100270__sample_36430, 10.1016_j.mtphys.2020.100270__sample_36431",A,max score=85; samples=5,no,https://doi.org/10.1016/j.mtphys.2020.100270
DOI:10.1039/c4ta03000a,10.1039/c4ta03000a,11460,,,4,4,4,85,0.7502,0,0,0,0,4,0,0,"10.1039_c4ta03000a__sample_82204, 10.1039_c4ta03000a__sample_82205, 10.1039_c4ta03000a__sample_82206, 10.1039_c4ta03000a__sample_82210",A,max score=85; samples=4,no,https://doi.org/10.1039/c4ta03000a
DOI:10.1021/acsami.9b20090,10.1021/acsami.9b20090,24041,,,7,7,7,85,0.94,0,0,0,0,7,0,0,"10.1021_acsami.9b20090__sample_35338, 10.1021_acsami.9b20090__sample_35339, 10.1021_acsami.9b20090__sample_35340, 10.1021_acsami.9b20090__sample_35341, 10.1021_acsami.9b20090__sample_35343, 10.1021_acsami.9b20090__sample_35344, 10.1021_acsami.9b20090__sample_35345",A,max score=85; samples=7,no,https://doi.org/10.1021/acsami.9b20090
DOI:10.1007/s11664-017-5917-7,10.1007/s11664-017-5917-7,49190,,,3,3,3,85,0.9363,0,0,0,1,2,0,0,"10.1007_s11664-017-5917-7__sample_82820, 10.1007_s11664-017-5917-7__sample_82821, 10.1007_s11664-017-5917-7__sample_82822",A,max score=85; samples=3,no,https://doi.org/10.1007/s11664-017-5917-7
DOI:10.1002/anie.201713223,10.1002/anie.201713223,31829,,,5,5,5,85,0.9798413,0,0,0,0,5,0,0,"10.1002_anie.201713223__sample_40041, 10.1002_anie.201713223__sample_40043, 10.1002_anie.201713223__sample_40044, 10.1002_anie.201713223__sample_40045, 10.1002_anie.201713223__sample_40046",A,max score=85; samples=5,no,https://doi.org/10.1002/anie.201713223
DOI:10.1088/0022-3727/42/4/045113,10.1088/0022-3727/42/4/045113,3274,,,6,6,6,85,0.8605201,0,0,0,0,6,0,0,"10.1088_0022-3727_42_4_045113__sample_1016, 10.1088_0022-3727_42_4_045113__sample_1017, 10.1088_0022-3727_42_4_045113__sample_1018, 10.1088_0022-3727_42_4_045113__sample_1019, 10.1088_0022-3727_42_4_045113__sample_1020, 10.1088_0022-3727_42_4_045113__sample_1021",A,max score=85; samples=6,no,https://doi.org/10.1088/0022-3727/42/4/045113
DOI:10.1016/j.jallcom.2018.09.029,10.1016/j.jallcom.2018.09.029,31661,,,5,5,5,85,0.527025,0,0,0,5,0,0,0,"10.1016_j.jallcom.2018.09.029__sample_41700, 10.1016_j.jallcom.2018.09.029__sample_41702, 10.1016_j.jallcom.2018.09.029__sample_41699, 10.1016_j.jallcom.2018.09.029__sample_41701, 10.1016_j.jallcom.2018.09.029__sample_41703",A,max score=85; samples=5,no,https://doi.org/10.1016/j.jallcom.2018.09.029
DOI:10.1016/j.jallcom.2020.157788,10.1016/j.jallcom.2020.157788,31204,,,4,4,4,85,0.7988323,0,0,0,0,4,0,0,"10.1016_j.jallcom.2020.157788__sample_40193, 10.1016_j.jallcom.2020.157788__sample_40190, 10.1016_j.jallcom.2020.157788__sample_40191, 10.1016_j.jallcom.2020.157788__sample_40189",A,max score=85; samples=4,no,https://doi.org/10.1016/j.jallcom.2020.157788
DOI:10.1016/j.renene.2014.08.059,10.1016/j.renene.2014.08.059,5032,,,15,15,15,85,0.5337522,0,0,0,0,15,0,0,"10.1016_j.renene.2014.08.059__sample_30587, 10.1016_j.renene.2014.08.059__sample_30588, 10.1016_j.renene.2014.08.059__sample_30592, 10.1016_j.renene.2014.08.059__sample_30580, 10.1016_j.renene.2014.08.059__sample_30581, 10.1016_j.renene.2014.08.059__sample_30582, 10.1016_j.renene.2014.08.059__sample_30583, 10.1016_j.renene.2014.08.059__sample_30586, 10.1016_j.renene.2014.08.059__sample_30589, 10.1016_j.renene.2014.08.059__sample_30590",A,max score=85; samples=15,no,https://doi.org/10.1016/j.renene.2014.08.059
DOI:10.1016/j.tsf.2007.02.053,10.1016/j.tsf.2007.02.053,5497,,,5,5,5,85,0.6611889,0,0,0,0,5,0,0,"10.1016_j.tsf.2007.02.053__sample_9412, 10.1016_j.tsf.2007.02.053__sample_9413, 10.1016_j.tsf.2007.02.053__sample_9414, 10.1016_j.tsf.2007.02.053__sample_9411, 10.1016_j.tsf.2007.02.053__sample_9416",A,max score=85; samples=5,no,https://doi.org/10.1016/j.tsf.2007.02.053
DOI:10.1021/acsami.1c12200,10.1021/acsami.1c12200,37309,,,9,9,9,85,0.5249151,0,0,0,0,9,0,0,"10.1021_acsami.1c12200__sample_46168, 10.1021_acsami.1c12200__sample_46158, 10.1021_acsami.1c12200__sample_46159, 10.1021_acsami.1c12200__sample_46160, 10.1021_acsami.1c12200__sample_46161, 10.1021_acsami.1c12200__sample_46162, 10.1021_acsami.1c12200__sample_46163, 10.1021_acsami.1c12200__sample_46164, 10.1021_acsami.1c12200__sample_46167",A,max score=85; samples=9,no,https://doi.org/10.1021/acsami.1c12200
DOI:10.1063/1.4711100,10.1063/1.4711100,2057,,,6,6,6,85,0.7442922,0,0,0,0,6,0,0,"10.1063_1.4711100__sample_839, 10.1063_1.4711100__sample_840, 10.1063_1.4711100__sample_841, 10.1063_1.4711100__sample_836, 10.1063_1.4711100__sample_837, 10.1063_1.4711100__sample_838",A,max score=85; samples=6,no,https://doi.org/10.1063/1.4711100
DOI:10.1109/green.2012.6200928,10.1109/green.2012.6200928,18378,,,1,1,1,85,0.6673843,0,0,0,1,0,0,0,10.1109_green.2012.6200928__sample_10279,A,max score=85; samples=1,no,https://doi.org/10.1109/green.2012.6200928
DOI:10.1063/1.4813474,10.1063/1.4813474,10454,,,1,1,1,85,0.7316726,0,0,0,1,0,0,0,10.1063_1.4813474__sample_21454,A,max score=85; samples=1,no,https://doi.org/10.1063/1.4813474
DOI:10.1063/1.4889822,10.1063/1.4889822,2154,,,2,2,2,85,0.9387271,0,0,0,0,2,0,0,"10.1063_1.4889822__sample_852, 10.1063_1.4889822__sample_853",A,max score=85; samples=2,no,https://doi.org/10.1063/1.4889822
DOI:10.1088/0022-3727/45/44/445306,10.1088/0022-3727/45/44/445306,3297,,,5,5,5,85,0.6333333,0,0,0,5,0,0,0,"10.1088_0022-3727_45_44_445306__sample_1074, 10.1088_0022-3727_45_44_445306__sample_1075, 10.1088_0022-3727_45_44_445306__sample_1081, 10.1088_0022-3727_45_44_445306__sample_1078, 10.1088_0022-3727_45_44_445306__sample_1080",A,max score=85; samples=5,no,https://doi.org/10.1088/0022-3727/45/44/445306
DOI:10.1016/j.jmat.2020.08.008,10.1016/j.jmat.2020.08.008,31283,,,8,8,8,85,0.5420508,0,0,0,8,0,0,0,"10.1016_j.jmat.2020.08.008__sample_40988, 10.1016_j.jmat.2020.08.008__sample_40994, 10.1016_j.jmat.2020.08.008__sample_40978, 10.1016_j.jmat.2020.08.008__sample_40986, 10.1016_j.jmat.2020.08.008__sample_40987, 10.1016_j.jmat.2020.08.008__sample_40996, 10.1016_j.jmat.2020.08.008__sample_40998, 10.1016_j.jmat.2020.08.008__sample_40999",A,max score=85; samples=8,no,https://doi.org/10.1016/j.jmat.2020.08.008
DOI:10.1063/1.4816802,10.1063/1.4816802,386,,,2,2,2,85,0.567145,0,0,0,0,2,0,0,"10.1063_1.4816802__sample_5501, 10.1063_1.4816802__sample_5502",A,max score=85; samples=2,no,https://doi.org/10.1063/1.4816802
DOI:10.1021/jacs.7b02399,10.1021/jacs.7b02399,34015,,,5,5,5,85,0.9794466,0,0,0,0,5,0,0,"10.1021_jacs.7b02399__sample_44757, 10.1021_jacs.7b02399__sample_44758, 10.1021_jacs.7b02399__sample_44759, 10.1021_jacs.7b02399__sample_44760, 10.1021_jacs.7b02399__sample_44756",A,max score=85; samples=5,no,https://doi.org/10.1021/jacs.7b02399
DOI:10.1088/1742-6596/379/1/012007,10.1088/1742-6596/379/1/012007,12676,,,4,4,4,85,0.5351351,0,0,0,0,4,0,0,"10.1088_1742-6596_379_1_012007__sample_39457, 10.1088_1742-6596_379_1_012007__sample_39458, 10.1088_1742-6596_379_1_012007__sample_39455, 10.1088_1742-6596_379_1_012007__sample_39456",A,max score=85; samples=4,no,https://doi.org/10.1088/1742-6596/379/1/012007
DOI:10.1002/pssa.201228102,10.1002/pssa.201228102,4521,,,5,5,5,85,0.8269036,0,0,0,5,0,0,0,"10.1002_pssa.201228102__sample_21182, 10.1002_pssa.201228102__sample_21184, 10.1002_pssa.201228102__sample_21181, 10.1002_pssa.201228102__sample_21183, 10.1002_pssa.201228102__sample_21185",A,max score=85; samples=5,no,https://doi.org/10.1002/pssa.201228102
DOI:10.1080/10667857.2015.1132032,10.1080/10667857.2015.1132032,14044,,,4,4,4,85,0.8427062,0,0,0,0,4,0,0,"10.1080_10667857.2015.1132032__sample_2453, 10.1080_10667857.2015.1132032__sample_2454, 10.1080_10667857.2015.1132032__sample_2455, 10.1080_10667857.2015.1132032__sample_2456",A,max score=85; samples=4,no,https://doi.org/10.1080/10667857.2015.1132032
DOI:10.1002/adfm.201903157,10.1002/adfm.201903157,24580,,,5,5,5,85,0.6678004,0,0,0,0,5,0,0,"10.1002_adfm.201903157__sample_45714, 10.1002_adfm.201903157__sample_45717, 10.1002_adfm.201903157__sample_45715, 10.1002_adfm.201903157__sample_45716, 10.1002_adfm.201903157__sample_45718",A,max score=85; samples=5,no,https://doi.org/10.1002/adfm.201903157
DOI:10.1016/j.scriptamat.2017.12.019,10.1016/j.scriptamat.2017.12.019,31811,,,4,4,4,85,0.7953857,0,0,0,0,4,0,0,"10.1016_j.scriptamat.2017.12.019__sample_40217, 10.1016_j.scriptamat.2017.12.019__sample_40218, 10.1016_j.scriptamat.2017.12.019__sample_40219, 10.1016_j.scriptamat.2017.12.019__sample_40220",A,max score=85; samples=4,no,https://doi.org/10.1016/j.scriptamat.2017.12.019
DOI:10.1088/0022-3727/41/18/185103,10.1088/0022-3727/41/18/185103,3270,,,5,5,5,85,0.8132231,0,0,0,0,5,0,0,"10.1088_0022-3727_41_18_185103__sample_8854, 10.1088_0022-3727_41_18_185103__sample_8856, 10.1088_0022-3727_41_18_185103__sample_8853, 10.1088_0022-3727_41_18_185103__sample_8857, 10.1088_0022-3727_41_18_185103__sample_8859",A,max score=85; samples=5,no,https://doi.org/10.1088/0022-3727/41/18/185103
DOI:10.1021/acsami.9b17269,10.1021/acsami.9b17269,27662,,,4,4,4,85,0.7688834,0,0,0,4,0,0,0,"10.1021_acsami.9b17269__sample_34899, 10.1021_acsami.9b17269__sample_34898, 10.1021_acsami.9b17269__sample_34900, 10.1021_acsami.9b17269__sample_34901",A,max score=85; samples=4,no,https://doi.org/10.1021/acsami.9b17269
DOI:10.1016/j.jallcom.2017.05.067,10.1016/j.jallcom.2017.05.067,32041,,,5,5,5,85,0.6694296,0,0,0,0,5,0,0,"10.1016_j.jallcom.2017.05.067__sample_44148, 10.1016_j.jallcom.2017.05.067__sample_44146, 10.1016_j.jallcom.2017.05.067__sample_44147, 10.1016_j.jallcom.2017.05.067__sample_44149, 10.1016_j.jallcom.2017.05.067__sample_44150",A,max score=85; samples=5,no,https://doi.org/10.1016/j.jallcom.2017.05.067
DOI:10.1021/ja206491j,10.1021/ja206491j,13033,,,10,10,10,85,0.7509,0,0,0,0,10,0,0,"10.1021_ja206491j__sample_82577, 10.1021_ja206491j__sample_82584, 10.1021_ja206491j__sample_82585, 10.1021_ja206491j__sample_82586, 10.1021_ja206491j__sample_82587, 10.1021_ja206491j__sample_82588, 10.1021_ja206491j__sample_82580, 10.1021_ja206491j__sample_82576, 10.1021_ja206491j__sample_82578, 10.1021_ja206491j__sample_82579",A,max score=85; samples=10,no,https://doi.org/10.1021/ja206491j
