sample_key,split_random_80_20_step18,split_random_70_15_15_step18,split_doi_group_80_20_step18,split_material_system_group_step18
10.1007_s11664-019-07745-y__sample_32540,train,test,test,not_assigned
10.1007_s11664-019-07745-y__sample_32541,train,train,test,not_assigned
10.1007_s11664-019-07745-y__sample_32542,train,train,test,not_assigned
10.1007_s11664-019-07745-y__sample_32543,train,train,test,not_assigned
10.1007_s11664-019-07745-y__sample_32544,train,train,test,not_assigned
10.1007_s11664-019-07745-y__sample_32576,test,valid,test,not_assigned
10.1007_s11664-019-07745-y__sample_32579,train,train,test,not_assigned
10.1007_s11664-019-07745-y__sample_32581,test,train,test,not_assigned
10.1007_s11664-019-07765-8__sample_32366,train,train,train,not_assigned
10.1007_s11664-019-07765-8__sample_32367,train,train,train,not_assigned
10.1007_s11664-019-07765-8__sample_32368,train,train,train,not_assigned
10.1007_s11664-019-07772-9__sample_32401,train,train,train,not_assigned
10.1007_s11664-019-07772-9__sample_32402,train,train,train,not_assigned
10.1007_s11664-019-07772-9__sample_32403,train,valid,train,not_assigned
10.1007_s11664-019-07772-9__sample_32404,train,train,train,not_assigned
10.1007_s11664-019-07851-x__sample_34465,train,valid,train,not_assigned
10.1007_s11664-019-07851-x__sample_34466,train,train,train,not_assigned
10.1007_s11664-019-07851-x__sample_34467,train,train,train,not_assigned
10.1007_s11664-019-07851-x__sample_34468,train,train,train,not_assigned
10.1007_s11664-019-07851-x__sample_34469,test,test,train,not_assigned
10.1007_s11664-019-07919-8__sample_83064,train,train,train,not_assigned
10.1007_s11664-019-07919-8__sample_83066,train,train,train,not_assigned
10.1007_s11664-019-07919-8__sample_83068,train,train,train,not_assigned
10.1007_s11664-019-07919-8__sample_83070,train,train,train,not_assigned
10.1007_s11664-019-07919-8__sample_83072,train,test,train,not_assigned
10.1007_s11664-019-07919-8__sample_83080,test,train,train,not_assigned
10.1007_s11664-019-07919-8__sample_83081,train,valid,train,not_assigned
10.1007_s11664-019-07919-8__sample_83082,train,train,train,not_assigned
10.1007_s11664-019-07919-8__sample_83083,train,train,train,not_assigned
10.1007_s11664-020-07956-8__sample_27076,train,train,train,not_assigned
10.1007_s11664-020-07956-8__sample_27077,test,test,train,not_assigned
10.1007_s11664-020-07956-8__sample_27078,train,train,train,not_assigned
10.1007_s11664-020-07956-8__sample_27079,train,valid,train,not_assigned
10.1007_s11664-020-07999-x__sample_33819,train,train,train,not_assigned
10.1007_s11664-020-07999-x__sample_33820,train,train,train,not_assigned
10.1007_s11664-020-08011-2__sample_32598,train,train,train,not_assigned
10.1007_s11664-020-08011-2__sample_32599,train,test,train,not_assigned
10.1007_s11664-020-08011-2__sample_32601,test,test,train,not_assigned
10.1007_s11664-020-08011-2__sample_32602,train,train,train,not_assigned
10.1007_s11664-020-08011-2__sample_32605,test,train,train,not_assigned
10.1007_s11664-020-08011-2__sample_32606,train,train,train,not_assigned
10.1007_s11664-020-08056-3__sample_32438,train,test,test,not_assigned
10.1007_s11664-020-08056-3__sample_32439,train,valid,test,not_assigned
10.1007_s11664-020-08056-3__sample_32440,train,train,test,not_assigned
10.1007_s11664-020-08056-3__sample_32441,train,test,test,not_assigned
10.1007_s11664-020-08056-3__sample_32442,train,train,test,not_assigned
10.1007_s11664-020-08056-3__sample_32443,train,train,test,not_assigned
10.1007_s11664-020-08135-5__sample_33542,train,test,train,not_assigned
10.1007_s11664-020-08135-5__sample_33543,train,test,train,not_assigned
10.1007_s11664-020-08135-5__sample_33544,train,train,train,not_assigned
10.1007_s11664-020-08135-5__sample_33545,test,test,train,not_assigned
10.1007_s11664-020-08155-1__sample_33325,train,train,train,not_assigned
10.1007_s11664-020-08155-1__sample_33326,train,train,train,not_assigned
10.1007_s11664-020-08155-1__sample_33327,train,valid,train,not_assigned
10.1007_s11664-020-08155-1__sample_33329,test,valid,train,not_assigned
10.1007_s11664-020-08155-1__sample_33330,train,train,train,not_assigned
10.1007_s11664-020-08155-1__sample_33331,test,test,train,not_assigned
10.1007_s11664-020-08155-1__sample_33336,train,train,train,not_assigned
10.1007_s11664-020-08250-3__sample_38574,train,train,train,not_assigned
10.1007_s11664-020-08250-3__sample_38575,train,train,train,not_assigned
10.1007_s11664-020-08258-9__sample_37940,train,train,train,not_assigned
10.1007_s11664-020-08258-9__sample_37941,train,train,train,not_assigned
10.1007_s11664-020-08258-9__sample_37942,test,train,train,not_assigned
10.1007_s11664-020-08258-9__sample_37944,train,train,train,not_assigned
10.1007_s11664-020-08258-9__sample_37945,test,valid,train,not_assigned
10.1007_s11664-020-08270-z__sample_37287,train,train,train,not_assigned
10.1007_s11664-020-08270-z__sample_37289,train,train,train,not_assigned
10.1007_s11664-020-08439-6__sample_36490,train,train,train,not_assigned
10.1007_s11664-020-08439-6__sample_36491,train,train,train,not_assigned
10.1007_s11664-020-08439-6__sample_36492,train,train,train,not_assigned
10.1007_s11664-021-08938-0__sample_44676,train,valid,train,not_assigned
10.1007_s11664-021-08938-0__sample_44677,train,train,train,not_assigned
10.1007_s11664-021-08938-0__sample_44678,test,train,train,not_assigned
10.1007_s11664-021-08938-0__sample_44679,test,valid,train,not_assigned
10.1007_s11665-013-0641-9__sample_4232,train,train,train,not_assigned
10.1007_s11665-013-0641-9__sample_4233,train,train,train,not_assigned
10.1007_s11665-013-0641-9__sample_4234,train,train,train,not_assigned
10.1007_s11665-013-0641-9__sample_4235,train,train,train,not_assigned
10.1007_s11665-016-2063-y__sample_2371,train,train,train,not_assigned
10.1007_s11665-016-2063-y__sample_2372,train,train,train,not_assigned
10.1007_s11665-016-2063-y__sample_2373,train,train,train,not_assigned
10.1007_s11665-016-2063-y__sample_2374,train,test,train,not_assigned
10.1007_s11665-016-2063-y__sample_2375,test,train,train,not_assigned
10.1007_s11665-018-3735-6__sample_83346,test,train,test,not_assigned
10.1007_s11665-018-3735-6__sample_83347,train,test,test,not_assigned
10.1007_s11837-013-0822-x__sample_24426,train,train,test,not_assigned
10.1007_s11837-013-0822-x__sample_24427,train,train,test,not_assigned
10.1007_s11837-014-1146-1__sample_5234,train,train,train,not_assigned
10.1007_s11837-014-1146-1__sample_5235,train,train,train,not_assigned
10.1007_s11837-014-1146-1__sample_5236,train,train,train,not_assigned
10.1007_s11837-016-1980-4__sample_14701,train,train,train,not_assigned
10.1007_s11837-016-1980-4__sample_14702,train,test,train,not_assigned
10.1007_s11837-016-1980-4__sample_14703,train,train,train,not_assigned
10.1007_s11837-016-1980-4__sample_14704,train,train,train,not_assigned
10.1007_s11837-016-1980-4__sample_14705,train,train,train,not_assigned
10.1007_s11837-016-1980-4__sample_14706,train,train,train,not_assigned
10.1007_s11837-020-04151-2__sample_35926,test,train,train,not_assigned
10.1007_s11837-020-04151-2__sample_35956,test,valid,train,not_assigned
10.1007_s11837-020-04151-2__sample_35958,train,test,train,not_assigned
10.1007_s12034-014-0032-3__sample_19074,train,train,train,not_assigned
10.1007_s12034-014-0032-3__sample_19075,train,test,train,not_assigned
10.1007_s12034-014-0032-3__sample_19076,test,valid,train,not_assigned
10.1007_s12034-014-0038-x__sample_16898,train,train,train,not_assigned
10.1007_s12034-014-0038-x__sample_16899,train,train,train,not_assigned
10.1007_s12034-014-0038-x__sample_16900,train,train,train,not_assigned
10.1007_s12034-014-0038-x__sample_16901,test,train,train,not_assigned
10.1007_s12034-017-1498-6__sample_43083,train,valid,train,not_assigned
10.1007_s12034-017-1498-6__sample_43084,test,valid,train,not_assigned
10.1007_s12034-017-1498-6__sample_43085,train,train,train,not_assigned
10.1007_s12034-017-1498-6__sample_43086,test,valid,train,not_assigned
10.1007_s12034-020-2036-5__sample_28083,train,train,train,not_assigned
10.1007_s12034-020-2036-5__sample_28085,test,train,train,not_assigned
10.1007_s12034-020-2036-5__sample_28095,train,train,train,not_assigned
10.1007_s12034-020-2036-5__sample_28096,train,train,train,not_assigned
10.1007_s12274-015-0961-1__sample_2670,train,valid,train,not_assigned
10.1007_s12274-015-0961-1__sample_2671,train,train,train,not_assigned
10.1007_s12274-019-2590-6__sample_32393,train,valid,train,not_assigned
10.1007_s12274-019-2590-6__sample_32394,train,train,train,not_assigned
10.1007_s12540-011-0410-y__sample_5548,train,train,train,not_assigned
10.1007_s12598-009-0046-y__sample_4726,train,train,train,not_assigned
10.1007_s12598-012-0460-4__sample_4729,train,test,train,not_assigned
10.1007_s12598-012-0460-4__sample_4730,test,valid,train,not_assigned
10.1007_s12598-012-0460-4__sample_4731,train,test,train,not_assigned
10.1007_s12598-012-0460-4__sample_4732,train,train,train,not_assigned
10.1007_s12598-013-0124-z__sample_5775,train,train,train,not_assigned
10.1007_s12598-013-0124-z__sample_5777,train,train,train,not_assigned
10.1007_s12598-013-0124-z__sample_5778,train,train,train,not_assigned
10.1007_s12598-013-0124-z__sample_5779,train,train,train,not_assigned
10.1007_s12598-013-0124-z__sample_5780,train,train,train,not_assigned
10.1007_s12598-013-0124-z__sample_5781,train,train,train,not_assigned
10.1007_s12598-013-0124-z__sample_5786,train,valid,train,not_assigned
10.1007_s12598-013-0124-z__sample_5787,train,train,train,not_assigned
10.1007_s12598-013-0124-z__sample_5788,train,test,train,not_assigned
10.1007_s12598-017-0926-5__sample_41567,train,train,test,not_assigned
10.1007_s12598-017-0926-5__sample_41568,train,train,test,not_assigned
10.1007_s12598-017-0926-5__sample_41569,train,train,test,not_assigned
10.1007_s12598-017-0991-9__sample_44119,train,train,train,not_assigned
10.1007_s12598-017-0991-9__sample_44120,train,test,train,not_assigned
10.1007_s12598-017-0991-9__sample_44121,train,valid,train,not_assigned
10.1007_s12598-017-0991-9__sample_44122,train,valid,train,not_assigned
10.1007_s12598-017-0991-9__sample_44123,train,train,train,not_assigned
10.1007_s12598-017-0991-9__sample_44124,train,test,train,not_assigned
10.1007_s12598-017-0991-9__sample_44125,train,train,train,not_assigned
10.1007_s12598-018-1005-2__sample_40884,train,train,train,not_assigned
10.1007_s12598-018-1005-2__sample_40885,train,train,train,not_assigned
10.1007_s12598-018-1005-2__sample_40886,train,test,train,not_assigned
10.1007_s12598-018-1005-2__sample_40887,test,train,train,not_assigned
10.1007_s12598-018-1005-2__sample_40888,test,valid,train,not_assigned
10.1007_s12598-018-1005-2__sample_40889,test,train,train,not_assigned
10.1007_s12598-018-1005-2__sample_40896,test,train,train,not_assigned
10.1007_s12598-018-1005-2__sample_40897,train,train,train,not_assigned
10.1007_s12598-018-1005-2__sample_40898,test,train,train,not_assigned
10.1007_s12598-018-1005-2__sample_40899,test,train,train,not_assigned
10.1007_s12598-018-1005-2__sample_40900,train,train,train,not_assigned
10.1007_s12598-018-1005-2__sample_40902,train,train,train,not_assigned
10.1007_s12598-018-1005-2__sample_40903,test,train,train,not_assigned
10.1007_s12598-018-1005-2__sample_40907,train,valid,train,not_assigned
10.1007_s12598-018-1005-2__sample_40908,train,train,train,not_assigned
10.1007_s12598-020-01392-7__sample_84006,train,test,train,not_assigned
10.1007_s12598-020-01392-7__sample_84007,train,train,train,not_assigned
10.1007_s12598-020-01392-7__sample_84008,test,test,train,not_assigned
10.1007_s12598-020-01569-0__sample_42007,train,train,test,not_assigned
10.1007_s12598-020-01569-0__sample_42008,train,valid,test,not_assigned
10.1007_s12598-020-01569-0__sample_42009,train,train,test,not_assigned
10.1007_s12598-020-01569-0__sample_42010,train,test,test,not_assigned
10.1007_s12598-021-01737-w__sample_45754,train,test,train,not_assigned
10.1007_s12598-021-01737-w__sample_45755,train,test,train,not_assigned
10.1007_s12598-021-01737-w__sample_45756,test,train,train,not_assigned
10.1007_s12598-021-01737-w__sample_45757,test,train,train,not_assigned
10.1007_s12598-021-01737-w__sample_45758,train,train,train,not_assigned
10.1007_s12598-021-01737-w__sample_45759,train,valid,train,not_assigned
10.1007_s12598-021-01737-w__sample_45760,train,train,train,not_assigned
10.1007_s12598-021-01737-w__sample_45761,train,test,train,not_assigned
10.1007_s12598-021-01753-w__sample_45736,train,train,test,not_assigned
10.1007_s12598-021-01753-w__sample_45737,train,train,test,not_assigned
10.1007_s12598-021-01753-w__sample_45738,train,train,test,not_assigned
10.1007_s12598-021-01753-w__sample_45739,train,train,test,not_assigned
10.1007_s12598-021-01753-w__sample_45740,train,train,test,not_assigned
10.1007_s12613-011-0446-5__sample_16668,train,train,train,not_assigned
10.1007_s12613-011-0446-5__sample_16669,train,valid,train,not_assigned
10.1007_s12613-011-0446-5__sample_16670,train,train,train,not_assigned
10.1007_s12613-011-0446-5__sample_16671,train,train,train,not_assigned
10.1007_s12613-012-0545-y__sample_12918,test,test,test,not_assigned
10.1007_s12613-012-0545-y__sample_12919,test,train,test,not_assigned
10.1007_s12613-012-0545-y__sample_12920,train,test,test,not_assigned
10.1007_s12613-012-0545-y__sample_12921,train,train,test,not_assigned
10.1007_s12613-012-0545-y__sample_12922,train,train,test,not_assigned
10.1007_s12613-012-0545-y__sample_12923,train,train,test,not_assigned
10.1007_s12613-014-0963-0__sample_19127,train,valid,train,not_assigned
10.1007_s12613-014-0963-0__sample_19128,test,train,train,not_assigned
10.1007_s12613-014-0963-0__sample_19129,train,train,train,not_assigned
10.1007_s12648-015-0793-6__sample_15753,train,train,train,not_assigned
10.1007_s12648-015-0793-6__sample_15754,test,train,train,not_assigned
10.1007_s12648-015-0793-6__sample_15755,train,test,train,not_assigned
10.1007_s12648-015-0793-6__sample_15756,train,train,train,not_assigned
10.1007_s12648-015-0793-6__sample_15757,train,train,train,not_assigned
10.1007_s12648-015-0793-6__sample_15758,train,train,train,not_assigned
10.1007_s13391-011-0306-5__sample_3411,train,train,train,not_assigned
10.1007_s13391-011-0306-5__sample_3412,train,train,train,not_assigned
10.1007_s13391-011-0306-5__sample_3413,train,train,train,not_assigned
10.1007_s13391-011-0306-5__sample_3414,test,valid,train,not_assigned
10.1007_s13391-011-0306-5__sample_3415,train,train,train,not_assigned
10.1007_s13391-011-0306-5__sample_3416,train,train,train,not_assigned
10.1007_s13391-011-0306-5__sample_3417,train,train,train,not_assigned
10.1007_s13391-012-1088-0__sample_19104,train,test,train,not_assigned
10.1007_s13391-012-1099-x__sample_31334,train,valid,train,not_assigned
10.1007_s13391-012-1099-x__sample_31335,train,train,train,not_assigned
10.1007_s13391-012-1099-x__sample_31336,train,test,train,not_assigned
10.1007_s13391-012-1099-x__sample_31337,train,train,train,not_assigned
10.1007_s13391-012-2207-7__sample_16655,train,train,train,not_assigned
10.1007_s13391-012-2207-7__sample_16656,test,valid,train,not_assigned
10.1007_s13391-012-2207-7__sample_16657,test,test,train,not_assigned
10.1007_s13391-012-2207-7__sample_16658,test,train,train,not_assigned
10.1007_s13391-013-0035-z__sample_13874,train,valid,train,not_assigned
10.1007_s13391-013-0035-z__sample_13875,train,train,train,not_assigned
10.1007_s13391-013-0035-z__sample_13876,train,test,train,not_assigned
10.1007_s13391-013-0035-z__sample_13877,train,train,train,not_assigned
10.1007_s13391-013-0035-z__sample_13878,test,test,train,not_assigned
10.1007_s13391-014-4139-x__sample_1511,train,train,train,not_assigned
10.1007_s13391-014-4139-x__sample_1512,test,train,train,not_assigned
10.1007_s13391-014-4139-x__sample_1513,train,train,train,not_assigned
10.1007_s13391-014-4139-x__sample_1514,train,valid,train,not_assigned
10.1007_s13391-014-4142-2__sample_13050,train,train,train,not_assigned
10.1007_s13391-014-4148-9__sample_8319,train,valid,train,not_assigned
10.1007_s13391-014-4148-9__sample_8320,train,test,train,not_assigned
10.1007_s13391-014-4148-9__sample_8321,train,valid,train,not_assigned
10.1007_s13391-014-4148-9__sample_8322,test,train,train,not_assigned
10.1007_s13391-014-4148-9__sample_8323,train,train,train,not_assigned
10.1007_s13391-014-4149-8__sample_13879,test,valid,train,not_assigned
10.1007_s13391-014-4149-8__sample_13880,train,test,train,not_assigned
10.1007_s13391-014-4149-8__sample_13881,train,test,train,not_assigned
10.1007_s13391-014-4149-8__sample_13882,test,train,train,not_assigned
